comment_id,video_id,detected_lang,sentiment,misinfo_label,misinfo_score,topic_id
UgzpSajimhHMRfDraq14AaABAg,ssAMJDBVJJQ,OTHER,negative,opinion,0.3913405239582062,-1
UgxJmJicNtp93iCmsbJ4AaABAg,2YRhW96VyJw,OTHER,positive,propaganda,0.5533711910247803,10
Ugxj9fEEAqPtHuephgl4AaABAg,8EEhONOJh1g,EN,neutral,opinion,0.4329635500907898,6
UgykNbwLxOpPFSZcBud4AaABAg,mPEKXvsO_co,EN,negative,opinion,0.5356116890907288,-1
Ugz7RsR2_cvPal9nK0N4AaABAg,cXIRPShqaE0,OTHER,negative,opinion,0.37362366914749146,-1
Ugzyr01pX2riJJopEst4AaABAg,er2HgwR-j8o,OTHER,negative,misinformation,0.41015371680259705,0
UgyKONGThIi-CDW89-t4AaABAg,fSJhGI4tJvM,EN,positive,factual reporting,0.9932957291603088,0
UgzIydOBV_V_zx19yul4AaABAg,L4RpgKE21BQ,EN,positive,opinion,0.8602263927459717,8
UgzKkXwZ4U2nqvmBRH54AaABAg,bp0wa2bHEKk,OTHER,positive,opinion,0.621819794178009,1
UgwggXP9lFRDfpi2_2Z4AaABAg,tfoGxSPVWDo,OTHER,negative,misinformation,0.8002493381500244,-1
UgzqkRqqoyUb45Ra7RF4AaABAg,aNrM159J5CM,EN,negative,misinformation,0.35479113459587097,-1
UgxAFVrAlHZSuUaIRI94AaABAg,MdCP2dPCU5I,OTHER,negative,opinion,0.43085092306137085,-1
Ugy4LEJDdAdijoAUicF4AaABAg,wXSMTgVGAT4,OTHER,positive,opinion,0.6795002818107605,-1
UgxR_loNG743uY99w9J4AaABAg,OgwoP4HOKQ0,EN,negative,misinformation,0.6596748232841492,7
Ugwq5Td-vxpBmdZrNyZ4AaABAg,ai3RCEHLiqI,EN,positive,factual reporting,0.5800551772117615,6
UgxPjxK349hiX5VmVX14AaABAg,VCmO_FlSWSw,OTHER,negative,opinion,0.5442458987236023,-1
Ugww_rUt8ddDLY_x4Zh4AaABAg,1FMdsEobk6k,OTHER,positive,opinion,0.5273041725158691,4
UgwavvLHoUSuIqLnBMR4AaABAg,7FMxd67zeXE,EN,negative,opinion,0.7615727782249451,-1
UgzeG2rkzLRCUP5J6NB4AaABAg,Xk84elxz_hs,OTHER,negative,opinion,0.333964467048645,-1
Ugy3uRWuNfxFTM75Q6V4AaABAg,4CZ11TV2Smc,EN,negative,opinion,0.704896867275238,-1
Ugw-QIPRy5hFnq9f_8N4AaABAg,kXMbtZBcyeI,OTHER,negative,factual reporting,0.5257035493850708,0
Ugz1C8ryYrBanKY7KTN4AaABAg,wiw7pEiH2gM,OTHER,positive,opinion,0.6148298382759094,3
Ugywj5v9apXsEXGHEIV4AaABAg,dOAjaZWQmY8,OTHER,negative,misinformation,0.5006906986236572,3
UgxDh1oPFGpf_Ntjg7Z4AaABAg,8_c74gji_Dk,OTHER,positive,misinformation,0.3683730661869049,0
UgyZKqLg_k7taTymnm54AaABAg,1uDLtrm9uQU,OTHER,positive,misinformation,0.4248238503932953,1
UgwYKqI6dMKFbjfk7Od4AaABAg,2P5ZIUweMCY,EN,negative,misinformation,0.5820438861846924,-1
UgzG2AbDBDM7BKBcEnV4AaABAg,PPqdJQM760c,EN,neutral,opinion,0.4412935674190521,9
Ugy15B6fquMX2VRXxAF4AaABAg,wNynE4mwEKI,EN,positive,opinion,0.9756256341934204,8
UgynKgrvdSWjy4vsSOF4AaABAg,AZ5u6VK4SKA,OTHER,neutral,misinformation,0.799531877040863,3
UgwlvzNh9CJFmcAzFcF4AaABAg,-i5_qSRckLA,OTHER,negative,misinformation,0.8714677095413208,4
UgxMgb_BbtnGzJtNqXF4AaABAg,0-A9iv-QYDI,OTHER,negative,misinformation,0.6256927847862244,9
Ugw_CB9sxxDwhxHGv0J4AaABAg,2IpOG5-O7JM,OTHER,negative,misinformation,0.36248400807380676,-1
UgyRLwZZJGYc-4yC3Ml4AaABAg,xDjvRAsFtag,EN,positive,opinion,0.6489107608795166,3
UgxHF7NT55z5JB4GKxV4AaABAg,5VRzjWQKwWU,OTHER,positive,factual reporting,0.9160283803939819,-1
UgwJLV85bIljDgezzyd4AaABAg,9sDSXJfz00I,RU,positive,opinion,0.3437327444553375,-1
UgxehZcV1l4szoj1d4R4AaABAg,rWG_sMZxCWI,EN,negative,factual reporting,0.5451650023460388,0
UgydagBOOgvfkSEwybJ4AaABAg,WjTzV5o4tPI,EN,negative,misinformation,0.382865309715271,2
Ugzk-6uyt-otkss-n3x4AaABAg,Yg5K-MxZrc0,EN,negative,factual reporting,0.40735822916030884,-1
Ugw34yxiQ7DLQQqI-YR4AaABAg,sZGxHLD6wRk,EN,negative,opinion,0.7311862707138062,0
Ugzhs3opOxzzZvp6bzZ4AaABAg,kKYtK9bWuYU,OTHER,positive,factual reporting,0.4429091513156891,2
Ugz7-F7U7vek1MyaDQN4AaABAg,KcsrPaUGdTU,OTHER,positive,propaganda,0.498686820268631,0
UgyGj0L-UYU4Derao9V4AaABAg,1JaiM-lvGqY,OTHER,positive,opinion,0.46635371446609497,-1
UgzjjTGEJIbBTyx7Hi54AaABAg,68S12krZjyk,EN,negative,opinion,0.45419666171073914,6
UgwIPBzTIhEEAkooxAB4AaABAg,PL-f7CYVdvk,EN,positive,opinion,0.5634641051292419,-1
UgzEkH0aCQHT5_ScdVB4AaABAg,EZUml_eUdxY,OTHER,positive,factual reporting,0.7337634563446045,10
UgxXW5pbBPof5ZloncN4AaABAg,x0g_YlG_Ul0,EN,negative,misinformation,0.7657085657119751,-1
UgzoS-iN2zrJg17KiAl4AaABAg,Q_YuRHRvkYs,EN,positive,opinion,0.8269859552383423,8
UgwfSGhlrZnhRURdA2h4AaABAg,HTVT-WDYBZs,OTHER,positive,opinion,0.8267918825149536,1
UgzuqS-9rlcrrTV3DDJ4AaABAg,HRY7Rj0YBO4,OTHER,positive,opinion,0.5078328847885132,1
UgxBVVY4qFIXbpHcvlh4AaABAg,_-2CJhPX_VI,EN,positive,opinion,0.8933755159378052,9
Ugz-WpRUbE1363wsYIR4AaABAg,dk0Cn0ulQIM,EN,negative,propaganda,0.6452207565307617,1
Ugz-_fZ-Vm243arlFut4AaABAg,te-Ju_sVpjs,OTHER,positive,factual reporting,0.606446385383606,-1
UgyKcrur1ZFL9fs4j0V4AaABAg,CnPm9jJOujI,EN,positive,opinion,0.41619807481765747,1
UgwIlXmEak1xGzGmABN4AaABAg,rggbH-zS_2Y,OTHER,negative,misinformation,0.9701905250549316,15
Ugzy72wF9FKLT-3MKsJ4AaABAg,g9nKC6V3zEM,EN,positive,opinion,0.5866497159004211,2
Ugy7dauh8FYIOXAMSYp4AaABAg,FzZmo0jAZac,EN,positive,factual reporting,0.6919308304786682,-1
UgyL8EqUSLEgANVZ4pB4AaABAg,2xVyk04RyTw,OTHER,neutral,misinformation,0.6097452044487,-1
Ugx5cXEiM47WqbZxouh4AaABAg,Q_ENvyYL-YI,OTHER,positive,opinion,0.6917961239814758,8
Ugw2aWcS7LCf0H3sGTB4AaABAg,OFZ1nYjfds0,EN,negative,factual reporting,0.5754616260528564,2
Ugy9IPquz6Sw36xD8a14AaABAg,OaHB0_Nqe30,OTHER,positive,opinion,0.6294046640396118,9
UgwyuHDyjGpwTTGSY0h4AaABAg,Fh6T9wDJ-48,OTHER,neutral,opinion,0.39111730456352234,7
Ugz1rjaZe3q8gYxnpg94AaABAg,sZTKk5sFQjM,EN,neutral,misinformation,0.5392546057701111,9
Ugy5J3wG-pRyiRP1lhh4AaABAg,3Vxbiex6lyE,OTHER,positive,opinion,0.634423553943634,0
UgwQ-VyHinZOaBKzCS54AaABAg,QvNrCL3Nsmc,EN,neutral,misinformation,0.7689335942268372,-1
UgwwB5XOznZHu8QG5rN4AaABAg,PewKy9qrvjY,OTHER,neutral,opinion,0.7015039920806885,2
UgxYvxBVkC340u9638l4AaABAg,J9ni5aVcX3U,OTHER,neutral,misinformation,0.5748243927955627,-1
UgzgdkEgjc-FpJgTZQJ4AaABAg,fZmQ_aPXJAM,EN,neutral,opinion,0.6943933963775635,0
UgyMbv4HuQqzwX5vSH54AaABAg,sZTKk5sFQjM,OTHER,positive,opinion,0.6974130272865295,0
UgysxIyoL9cbYFHj_f14AaABAg,zD7j0aVq-wI,OTHER,negative,misinformation,0.7538891434669495,0
Ugzg01GSLZMsIdyAjWh4AaABAg,1a0zp2UDICE,OTHER,negative,opinion,0.44723668694496155,-1
Ugx0n3pr06Z73ljDsRR4AaABAg,qIvpZ9wehGE,OTHER,negative,opinion,0.46139633655548096,-1
UgxuU-xGFTBlIX3OtYh4AaABAg,d9ZUMuKtcqU,OTHER,negative,misinformation,0.6829691529273987,9
UgzxfvaFIeFOUDo7lP14AaABAg,-TOfSekkRks,EN,positive,opinion,0.511275053024292,-1
Ugws0PHwT-D0nwWt-qZ4AaABAg,EWd3_I4X32g,EN,neutral,opinion,0.7842825651168823,0
Ugx3gjJ-13g_WoNfifJ4AaABAg,-i5_qSRckLA,OTHER,positive,opinion,0.667605459690094,-1
UgxS2mG5Rs9GwNotKeV4AaABAg,CtREvQFLPM8,OTHER,negative,opinion,0.4093974232673645,15
UgyeAEqIXvKoTtq_k8F4AaABAg,kj7_oWdh1aQ,OTHER,positive,opinion,0.660402774810791,-1
Ugwuxuw2ymhDl9-pkXx4AaABAg,hEP-RdDI-_U,OTHER,positive,misinformation,0.44560545682907104,13
Ugx6CVlaTrWtM_hsv9Z4AaABAg,Fea0rKv0rtE,EN,negative,misinformation,0.6208433508872986,-1
UgzPZUGJVgzDEkgZVJF4AaABAg,Tly9npwhJXE,OTHER,negative,misinformation,0.3540955185890198,-1
UgxlgpfvOtbVwcduw4t4AaABAg,81pwPyRGXK8,OTHER,positive,opinion,0.41362816095352173,1
UgzUxu-y8HuWsMw9I8p4AaABAg,8OZZRGsV8WQ,EN,positive,opinion,0.7333373427391052,12
Ugz-0hDcqkXbB_kNhIx4AaABAg,yV_0StkdiNU,OTHER,positive,misinformation,0.3459518849849701,8
Ugwc6qQ-R49CpJRfNqZ4AaABAg,2YRhW96VyJw,OTHER,positive,opinion,0.4756452739238739,1
UgyRYcBCFd31sG-AvzN4AaABAg,074ozFxhUxY,EN,neutral,factual reporting,0.6250393390655518,5
UgxXlEer14Xa8FKHxSx4AaABAg,9n5RH6h1zF8,EN,positive,opinion,0.7930768728256226,-1
UgxTyJfPFWeckont6X94AaABAg,Tly9npwhJXE,OTHER,positive,opinion,0.4221166968345642,2
UgwagdUDhBs9cuQd67J4AaABAg,oZ147oipbeY,EN,neutral,opinion,0.4650295078754425,-1
Ugz4kRIa9UYvrISKpO94AaABAg,EOtImXAZaOA,OTHER,positive,opinion,0.5431625247001648,1
Ugym_17q1N1jfpCfxwR4AaABAg,cdC6uRhSwuo,OTHER,positive,opinion,0.6563204526901245,-1
Ugxxt-WQ2VV-MuyrUhh4AaABAg,qIvpZ9wehGE,OTHER,negative,opinion,0.276149719953537,3
UgwC41yNj0_YfNWEN794AaABAg,_Y15ktZVAwU,OTHER,negative,misinformation,0.6484960317611694,15
Ugz0WaAUvWOUuvK8RDF4AaABAg,1gHKEdjxcLo,EN,negative,opinion,0.7241301536560059,2
UgwdZfIMB7ksPe7FBWl4AaABAg,c40cysLflQ8,EN,negative,misinformation,0.5022814273834229,-1
UgwxRAzBnXsrJvRrra14AaABAg,i7NTQ2kTs68,OTHER,positive,opinion,0.7864629626274109,-1
UgwRNSqld5UpfJ-I-Fh4AaABAg,jWLZfeKpIhg,EN,positive,misinformation,0.5013507008552551,1
UgzML8vbMOLajc9pzdB4AaABAg,qqX2E9aI0Fg,EN,neutral,opinion,0.5951683521270752,-1
UgxVApP6eCtDa3k1Pfl4AaABAg,iIW6kWtP-1Q,OTHER,negative,misinformation,0.7395094037055969,0
UgzctvswpjjSgBLCivR4AaABAg,58K_z0MeDdk,EN,positive,opinion,0.8206568360328674,5
UgzYPRJTCBBB6HDAmNN4AaABAg,UALkaIFaYgg,EN,positive,factual reporting,0.5456775426864624,0
UgyNXuJtdIOk1UxAZcR4AaABAg,EN7dnuD4qMs,EN,negative,opinion,0.6352460980415344,-1
Ugw5wz3l-iSQeei_1154AaABAg,r3o5ZKsRW6U,OTHER,negative,misinformation,0.7515082359313965,-1
UgySd8igG0pNqVYQeXZ4AaABAg,l37OaLSOwDc,OTHER,positive,factual reporting,0.5188088417053223,-1
Ugwdvq-GBGQh9Ijqu3p4AaABAg,_jI0P5XfglM,EN,negative,factual reporting,0.5003819465637207,6
Ugxdlp9SmoX8W7fRvwJ4AaABAg,5z4LoInJhos,OTHER,negative,opinion,0.6583026051521301,-1
Ugy2RqEBaDqMtHuVYzp4AaABAg,pF_kb80YZsU,EN,neutral,opinion,0.4461372494697571,8
Ugw1xG6pMrNccoUTLSJ4AaABAg,P2NkN4EV4Ik,EN,positive,opinion,0.9464719891548157,-1
Ugxb4rMc5h_Xx2FUDGR4AaABAg,H9pL9JsDXeU,OTHER,positive,nan,,7
UgzX4dC6GLIAYBMmmx14AaABAg,ZMUG1RU9btk,EN,neutral,nan,,12
UgxwIZ332Rrav-3U2Cp4AaABAg,c_obIHahsP0,OTHER,negative,nan,,3
UgxOvr59PL0sIWNiuFJ4AaABAg,_PuKAFjT5Bs,EN,positive,nan,,-1
UgwdH9SODEV3MtqHdgx4AaABAg,Y8jGedUZXTc,OTHER,positive,nan,,-1
Ugyw4OtLgCYxmyaRNXh4AaABAg,EHz6NDGn-Zk,OTHER,negative,nan,,2
UgxvfYR0ygEQOXj4O_F4AaABAg,XkY0RqkdewM,OTHER,positive,nan,,7
UgxsRZpRt6HF3S9PR8N4AaABAg,GRrHA4n5Evg,OTHER,positive,nan,,2
UgxLwLlXWLkvPDd0UXN4AaABAg,eUOEk2C7M-M,EN,positive,nan,,6
UgxIh0M34UU0eysMIvJ4AaABAg,eFO8U7nTmPA,EN,negative,nan,,0
Ugw863qrpXt35RWxBfx4AaABAg,I3tbdIENlNs,OTHER,positive,nan,,1
Ugxbkj8dzKsoqNDbQNF4AaABAg,2sC73Of0Jjg,OTHER,positive,nan,,-1
UgwX8Iv8SCeGfd7ojB54AaABAg,U8Bt7xsOQ_I,EN,positive,nan,,0
UgyHl_0O8NC0Vo7WGcR4AaABAg,XmuKq-OTVo8,EN,negative,nan,,3
UgwBV8G7WsRclmKs8Xt4AaABAg,FIoblo8nnPg,OTHER,positive,nan,,2
UgzLxz6Xj7zsWW6SnD54AaABAg,pUWBEajyB1g,EN,positive,nan,,17
UgyjyK389bvpZN8R2Q14AaABAg,1woSiW8EXtI,OTHER,positive,nan,,7
Ugzn3i2D6ToAS_KExC54AaABAg,WdnMaqG_r6o,OTHER,positive,nan,,5
UgwGLCtH_kLWTILk41V4AaABAg,QKbHW2LGED8,EN,negative,nan,,0
UgwWWtEC_tL6IyLWZ-h4AaABAg,qo8TVBMd-nI,OTHER,positive,nan,,-1
UgzesTOcHNTh-Ftowkd4AaABAg,QahAJ4MfKao,OTHER,positive,nan,,0
Ugzj8RhuJeUBy9lmbW94AaABAg,CYqCwzcf67M,EN,negative,nan,,1
UgyWmyQAzZdwIeRv5LV4AaABAg,Pn38X1u14dc,OTHER,positive,nan,,-1
UgwqNLMNucKh1RFBywt4AaABAg,JfiTSt16H_8,EN,negative,nan,,0
Ugz9b3nFyyIY-dwpTfd4AaABAg,379z_J1zOpI,OTHER,negative,nan,,8
UgzoR7PuTQuOvCrnQVF4AaABAg,Oz_UYJuHPGA,EN,neutral,nan,,2
UgzxLEifCPINAIg21uB4AaABAg,LBnY3Z1V1Lw,EN,neutral,nan,,-1
UgwP53fs9_9JDt-VpG54AaABAg,is1rqDiUTqk,EN,positive,nan,,-1
UgzbF2zX8DEUuXq3w9B4AaABAg,XZfxT2ZGLAg,OTHER,negative,nan,,-1
UgwwRl2LCtqfkmYLBeJ4AaABAg,6DGyWSU8MNk,OTHER,positive,nan,,0
UgyiHicRoJp0MGqA8xF4AaABAg,zjexCfqtacM,OTHER,neutral,nan,,12
UgyIUZR1DSjew8lzzRR4AaABAg,VEld_LxYU60,OTHER,negative,nan,,-1
Ugwy0_TH3NsD0fm3KDZ4AaABAg,sZGxHLD6wRk,EN,neutral,nan,,4
Ugwa5_epGE41D1fhS3J4AaABAg,ebgrsldLIvI,EN,positive,nan,,-1
UgzoG8MWKWB-QRybj254AaABAg,CQ5APOjxIjU,EN,positive,nan,,4
UgzWe0nJu25YV_WCQcp4AaABAg,kQSHGcRIYDY,OTHER,negative,nan,,-1
Ugx1uuyrSxxM5XFaiuJ4AaABAg,3hgYfBKxTno,OTHER,positive,nan,,5
UgzRRxNmSpmHg9YXQt14AaABAg,VO7qs7s5GbA,EN,neutral,nan,,-1
Ugw_wvkq87XuBgMtUbt4AaABAg,rhZY5AesYD0,OTHER,positive,nan,,0
UgzYpNP0ZufrsmcGwJB4AaABAg,Ib9cU9zgfyw,OTHER,positive,nan,,8
Ugw-LD6IRollox7DsB54AaABAg,n-weL8Vee7k,OTHER,positive,nan,,2
UgzJOnk4MlJPnjTN9114AaABAg,4iz-3vFkgOM,OTHER,positive,nan,,0
Ugx81vuV0frlpofeH9x4AaABAg,l18eDw3zS_8,OTHER,negative,nan,,5
UgyftzheZdA5PiGePVN4AaABAg,FPGtW0OI0BM,OTHER,positive,nan,,2
Ugxb-_4Mmt4E1Du2M7N4AaABAg,MbVZEF1om6E,OTHER,positive,nan,,-1
Ugw90ePVcdX7SW2gE0Z4AaABAg,u91ctugBCsg,EN,neutral,nan,,-1
UgwuWHlkaFBcUysiiKZ4AaABAg,gIZAq01rZXk,EN,positive,nan,,0
Ugyt-N3rwn8uZq0PN3N4AaABAg,-bJUvxN5ai4,OTHER,negative,nan,,-1
Ugx8BL8Qm7_-xhmaERZ4AaABAg,2mnXSEzpZus,EN,neutral,nan,,9
Ugwkg5zLhr7fTy7ffwd4AaABAg,32lBRYknKgA,EN,neutral,nan,,-1
Ugy5SeIxHrKTOrOmlKh4AaABAg,roKyCoCJzQA,EN,negative,nan,,-1
UgwPG7YcbNFAccujZ3Z4AaABAg,h4FRpDGuJyI,EN,positive,nan,,-1
UgwVn2fEg6hhlPihms54AaABAg,x4n7W4QdkLU,OTHER,positive,nan,,3
UgxPvL9oYhZ2Ww5ktfF4AaABAg,cXIRPShqaE0,OTHER,positive,nan,,6
Ugz4mnNaKkbvP0bChul4AaABAg,ZQVFLeuRxwU,EN,positive,nan,,12
UgzBDZMpq8oB5YMpZh54AaABAg,ZNXk0-qhBko,OTHER,neutral,nan,,-1
UgxblYMgteAg9NSePW94AaABAg,VXdbffgTMVs,OTHER,negative,nan,,0
UgzfQ2pvGbCjmxpyYQx4AaABAg,BbqgVFwOzcE,OTHER,negative,nan,,1
UgzemIs1Fomla3SxzY14AaABAg,xCnJiaWC54c,EN,neutral,nan,,8
Ugy72Uct3o7EtMoLqmd4AaABAg,SerIsw60lK4,OTHER,positive,nan,,1
UgyCVmQKfW3UxlsoKXx4AaABAg,kYxRy9QbsSg,OTHER,positive,nan,,-1
UgyGw6n1PvOaUeZOi5Z4AaABAg,H1d-O8UxXVs,OTHER,positive,nan,,0
UgxGU0747OquvJa_zBB4AaABAg,QvNrCL3Nsmc,EN,neutral,nan,,3
UgxBWI1N2ezKnvVL5_N4AaABAg,MbVZEF1om6E,OTHER,positive,nan,,1
UgxopK8cRKnhsQR5w3N4AaABAg,GzRp0xB-Tl0,OTHER,positive,nan,,3
UgyLlP92k39pfqVtHvN4AaABAg,FKhseQvHOAQ,OTHER,neutral,nan,,4
UgyMLUcNk6ppjxYm3Ld4AaABAg,Hy44D5gxXEo,OTHER,negative,nan,,14
UgwsEcTyEipI5exW9bZ4AaABAg,2INmNOaGaVQ,OTHER,positive,nan,,5
UgyXwCcQTO5BPYwUcSx4AaABAg,Fh6T9wDJ-48,OTHER,negative,nan,,0
Ugz1xmBHJLjqxdMfU4B4AaABAg,EfWOzkKeS9U,OTHER,neutral,nan,,8
UgwyRbUY9t7RgfcLGbR4AaABAg,6oRMnxFVYbA,OTHER,positive,nan,,4
UgyYG9uD6GTuo-nMilh4AaABAg,qqX2E9aI0Fg,EN,neutral,nan,,0
Ugxi3M6EhmoJYR7TnRV4AaABAg,UkQfhwrlfJ4,EN,positive,nan,,-1
UgzBASCs09EK0O7QYcR4AaABAg,hm6eQ2dHn7E,EN,positive,nan,,1
UgzdwJrk77tHA-Kz4hR4AaABAg,zcRUj8H3rc4,EN,negative,nan,,0
UgzPJXNV-SL4RsO3z4p4AaABAg,xPessLt8jhc,OTHER,positive,nan,,5
UgxtMGMFuQ_nkUZdfxt4AaABAg,kj7_oWdh1aQ,OTHER,negative,nan,,0
Ugx70TC0VRPhvsQI6PB4AaABAg,gTmKpmqoP-8,OTHER,neutral,nan,,0
Ugy6JrSZBVODGgmwmsd4AaABAg,CC_c-DrbJDc,OTHER,positive,nan,,10
UgywzazNKJ_NIRRsIzR4AaABAg,GNaPOG1nWvQ,OTHER,positive,nan,,3
UgyV3f8He4gWbLZAXQJ4AaABAg,EXUsgs0neM4,EN,positive,nan,,-1
UgwRokzmYMVR_AwO-Ft4AaABAg,FU7j2RKDHQM,EN,positive,nan,,1
UgzcC5IB5SrWpPZPSqd4AaABAg,eUOEk2C7M-M,EN,negative,nan,,0
UgyeICJf65juBtaK_d54AaABAg,v7J1FOOxEtg,OTHER,negative,nan,,7
UgyJ5NP5oYZFUslylc14AaABAg,NNebEBS5-78,OTHER,positive,nan,,5
UgzSSH_AOFmOMI6jwOt4AaABAg,8lnOdORK7mg,OTHER,negative,nan,,4
Ugys-jHqa_JvN5GLCKJ4AaABAg,v7J1FOOxEtg,OTHER,positive,nan,,-1
Ugy0kidekHZ_3Og0rtx4AaABAg,p_1EX0Hzpkg,OTHER,positive,nan,,13
UgweUqhA3l1b3F8AM694AaABAg,EzGAwT_YAik,EN,positive,nan,,9
UgwLJivK2yGloXBSYQF4AaABAg,ZsEBR4sluSs,EN,positive,nan,,0
Ugz_zTbVx05iXvATskl4AaABAg,l37OaLSOwDc,OTHER,negative,nan,,1
UgwBe0SPU4lpK3Eu62p4AaABAg,GEmJGuIsDkw,EN,positive,nan,,2
UgxTcgztSu_FcAkpWC54AaABAg,U5smdTESgSI,OTHER,neutral,nan,,-1
Ugwh1-3NaYqr0wPst-54AaABAg,oSXy8kel16Y,OTHER,negative,nan,,4
UgzLIWesn6BDE6ayY3V4AaABAg,kfQ7rux3vuY,EN,neutral,nan,,1
UgyDuR9y6HE_Yoqew_Z4AaABAg,L1zbXNs5qNE,EN,positive,nan,,-1
UgweTGJj3yRKgcePNHx4AaABAg,xCnJiaWC54c,EN,negative,nan,,7
UgyX-kJMNPVwsSpplU94AaABAg,EQX_sol-lq4,OTHER,negative,nan,,-1
UgzAtBItg5_cGZttNYR4AaABAg,ri6eHSvKgZM,OTHER,positive,nan,,-1
UgzffAnze2bZBXEs5vV4AaABAg,Mva31J6qpqM,EN,negative,nan,,-1
UgxFWPQ9wbqaKyGupDV4AaABAg,Tly9npwhJXE,OTHER,neutral,nan,,-1
Ugx_kB7fB8RVh8mgjAB4AaABAg,q36ivMy999M,EN,negative,nan,,11
UgzXudlLJDENKD3yclF4AaABAg,gdiao7L9GjE,EN,neutral,nan,,1
UgzisAlw_wyJTk3perZ4AaABAg,9zE8KMaNP-I,OTHER,neutral,nan,,9
UgzGmxFNohYI_NRjubh4AaABAg,PtETUYa3i2Q,EN,neutral,nan,,3
UgyY0XAhMyJR_gUzdp94AaABAg,_2IJXQBv43Y,OTHER,neutral,nan,,7
UgwZo2UaXFH1GMEsdMp4AaABAg,jG8kmOxo8Xo,OTHER,neutral,nan,,-1
Ugwq5y9Nf-_fEqxUXfZ4AaABAg,PEexQAkhFpM,EN,positive,nan,,-1
UgyLv7bUQt97jklyTsN4AaABAg,C0017CXTo8M,EN,neutral,nan,,7
Ugz8UMEA_6aOAXAgZ6N4AaABAg,4P-qIpsHhak,EN,positive,nan,,-1
UgzhpO0aPIksx9_NpSl4AaABAg,xZQxnbuz8is,EN,positive,nan,,-1
UgzCx3l0jPt5wmJIPzJ4AaABAg,9zTXL9EyIEM,EN,negative,nan,,7
UgzE-7upfFcoUwR4HRx4AaABAg,LuLSjgppVL8,OTHER,positive,nan,,1
UgweGP90iOlG5OoRZXx4AaABAg,FKRL7cpZc-I,EN,neutral,nan,,4
UgwX01mZvD9KxUgcuvd4AaABAg,074ozFxhUxY,EN,negative,nan,,7
UgzaXYiTh_-oy3RTg_d4AaABAg,i-9fYAxLlM4,EN,negative,nan,,13
UgxcOLTJuH0-CGZfy-B4AaABAg,l37OaLSOwDc,OTHER,negative,nan,,2
UgyQ8pscs_nQjFIxNSJ4AaABAg,6LWZXEGQl8w,OTHER,neutral,nan,,4
UgyTP9EOVlAYOdyGubZ4AaABAg,adZYDgd06wE,EN,positive,nan,,-1
UgzUIqM4teh5p1IVDex4AaABAg,48D866aX0lc,OTHER,negative,nan,,-1
UgypWl4uzTbtwe8cUUl4AaABAg,eFO8U7nTmPA,EN,positive,nan,,1
UgxkdLVMR45GnDH44SV4AaABAg,8lkHw-pw6cE,EN,neutral,nan,,5
UgyghQKlYOhW-Nd7Skp4AaABAg,Hfb-FMQfSeg,OTHER,positive,nan,,7
Ugw7XnZ5rdtESp-6-314AaABAg,KATtKTC_ios,OTHER,negative,nan,,2
UgyXGtj4PooWWmFdSj54AaABAg,A1a694Vb428,OTHER,positive,nan,,12
UgxWrzH__1rLArxU7Ad4AaABAg,JSK_TC_8o-8,OTHER,negative,nan,,13
UgxDggxmyGSoeRg-7pJ4AaABAg,VqNsBSGklAg,OTHER,positive,nan,,0
Ugxpx7ie2iOqImoVOBl4AaABAg,Ut_ExE-p4Z8,OTHER,negative,nan,,3
UgxztsL3Vy9-Fr9Px994AaABAg,5VRzjWQKwWU,OTHER,positive,nan,,6
Ugw7uUAmH6oiD-P795B4AaABAg,u79quQu4t_s,EN,negative,nan,,10
Ugzb5npLXRLTMsQ8d7N4AaABAg,LOtrgWF4EMU,OTHER,neutral,nan,,0
UgxANFs1JtWx22kOMxJ4AaABAg,8Gl2RmUV0hg,EN,negative,nan,,-1
Ugzkd463C5MgWShrRwd4AaABAg,ffOhQ1WkM0w,OTHER,negative,nan,,8
UgzmcTHjKBYDmap8_n14AaABAg,V1SgL56qjd0,OTHER,positive,nan,,1
UgzadMciczw-MwHGHAJ4AaABAg,j6PJsPhJ1vE,OTHER,positive,nan,,-1
UgxtP9HLQeJiul6-Nf14AaABAg,bfVRJORl5Hw,EN,positive,nan,,-1
UgzCE9G6X9lYCNATngt4AaABAg,ttTxGQX4ho4,EN,negative,nan,,-1
UgyltGVkLcN7jGurjVV4AaABAg,9MrlZ-ZZc8o,EN,positive,nan,,17
UgzKNuE6kR-C8xKyWPp4AaABAg,j0H9CPkjzow,OTHER,neutral,nan,,0
UgxbZIL4Ux-96fufD3p4AaABAg,hJ8YNkBioEU,EN,positive,nan,,1
UgxAzM65AfsM-QLfq5d4AaABAg,Oh7yK4jyZvE,OTHER,positive,nan,,-1
UgyZcEvEfiFcmbsrTNd4AaABAg,QFkIZOs4KBo,EN,positive,nan,,10
UgzDu4Q_l9DC2_VDq-d4AaABAg,QdDEzjs93oM,OTHER,negative,nan,,-1
UgyvfBvKiJ2ZvY8zb_14AaABAg,ebgrsldLIvI,EN,positive,nan,,6
UgxsjW1ovLLPeIjvQTF4AaABAg,Hfb-FMQfSeg,OTHER,positive,nan,,-1
UgzhFKJp376l8u3GlDl4AaABAg,7_RJNFhavIk,OTHER,positive,nan,,0
UgzY9XzsNkdiUAyqVRZ4AaABAg,FMw7Hju2lP4,OTHER,negative,nan,,7
UgzTT4vxlp_E_dEcvX14AaABAg,DSpZdn4wV74,EN,neutral,nan,,-1
